id_campaña_adquisicion,id_cliente,fecha,importe
META_RETARGET,C1245,2025-06-01,55.08
META_RETARGET,C1245,2025-07-01,57.83
META_RETARGET,C1245,2025-08-01,56.42
META_RETARGET,C1245,2025-09-01,56.89
META_RETARGET,C1245,2025-10-01,57.8
META_RETARGET,C1245,2025-11-01,57.4
META_RETARGET,C1245,2025-12-01,58.6
META_RETARGET,C1245,2026-01-01,56.19
META_RETARGET,C1246,2025-02-01,77.27
META_RETARGET,C1246,2025-03-01,79.43
META_RETARGET,C1246,2025-04-01,75.93
META_RETARGET,C1246,2025-05-01,75.71
META_RETARGET,C1246,2025-06-01,74.67
META_RETARGET,C1246,2025-07-01,77.65
META_RETARGET,C1246,2025-08-01,76.6
META_RETARGET,C1246,2025-09-01,75.59
META_RETARGET,C1246,2025-10-01,74.93
META_RETARGET,C1247,2025-03-01,71.81
META_RETARGET,C1247,2025-04-01,72.25
META_RETARGET,C1247,2025-05-01,68.94
META_RETARGET,C1247,2025-06-01,71.52
META_RETARGET,C1248,2025-03-01,28.13
META_RETARGET,C1248,2025-04-01,28.19
META_RETARGET,C1248,2025-05-01,28.24
META_RETARGET,C1248,2025-06-01,27.81
META_RETARGET,C1249,2025-03-01,86.83
META_RETARGET,C1249,2025-04-01,85.35
META_RETARGET,C1249,2025-05-01,82.36
META_RETARGET,C1249,2025-06-01,87.65
META_RETARGET,C1249,2025-07-01,82.51
META_RETARGET,C1249,2025-08-01,84.5
META_RETARGET,C1249,2025-09-01,82.27
META_RETARGET,C1249,2025-10-01,87.15
META_RETARGET,C1249,2025-11-01,82.45
META_RETARGET,C1249,2025-12-01,85.19
META_RETARGET,C1249,2026-01-01,87.2
META_RETARGET,C1249,2026-02-01,82.16
META_RETARGET,C1249,2026-03-01,83.36
META_RETARGET,C1249,2026-04-01,86.47
META_RETARGET,C1250,2025-03-01,80.91
META_RETARGET,C1250,2025-04-01,78.87
META_RETARGET,C1250,2025-05-01,81.44
META_RETARGET,C1250,2025-06-01,76.82
META_RETARGET,C1250,2025-07-01,80.65
META_RETARGET,C1251,2025-03-01,107.64
META_RETARGET,C1251,2025-04-01,103.54
META_RETARGET,C1252,2025-03-01,87.91
META_RETARGET,C1252,2025-04-01,86.3
META_RETARGET,C1253,2025-03-01,119.83
META_RETARGET,C1253,2025-04-01,123.64
META_RETARGET,C1253,2025-05-01,126.46
META_RETARGET,C1253,2025-06-01,118.63
META_RETARGET,C1253,2025-07-01,121.91
META_RETARGET,C1253,2025-08-01,119.77
META_RETARGET,C1253,2025-09-01,125.49
META_RETARGET,C1253,2025-10-01,125.58
META_RETARGET,C1254,2025-03-01,77.69
META_RETARGET,C1254,2025-04-01,78.0
META_RETARGET,C1254,2025-05-01,77.97
META_RETARGET,C1254,2025-06-01,79.71
META_RETARGET,C1254,2025-07-01,79.57
META_RETARGET,C1255,2025-03-01,74.22
META_RETARGET,C1255,2025-04-01,73.32
META_RETARGET,C1255,2025-05-01,74.67
META_RETARGET,C1255,2025-06-01,75.07
META_RETARGET,C1255,2025-07-01,72.62
META_RETARGET,C1255,2025-08-01,75.81
META_RETARGET,C1255,2025-09-01,75.7
META_RETARGET,C1255,2025-10-01,74.47
META_RETARGET,C1255,2025-11-01,76.2
META_RETARGET,C1256,2025-03-01,72.51
META_RETARGET,C1256,2025-04-01,70.17
META_RETARGET,C1256,2025-05-01,72.8
META_RETARGET,C1256,2025-06-01,74.39
META_RETARGET,C1257,2025-03-01,66.95
META_RETARGET,C1257,2025-04-01,68.69
META_RETARGET,C1257,2025-05-01,65.72
META_RETARGET,C1257,2025-06-01,67.9
META_RETARGET,C1257,2025-07-01,66.2
META_RETARGET,C1257,2025-08-01,68.85
META_RETARGET,C1257,2025-09-01,67.83
META_RETARGET,C1257,2025-10-01,66.11
META_RETARGET,C1257,2025-11-01,66.1
META_RETARGET,C1257,2025-12-01,65.35
META_RETARGET,C1257,2026-01-01,67.26
META_RETARGET,C1257,2026-02-01,69.42
META_RETARGET,C1257,2026-03-01,67.45
META_RETARGET,C1257,2026-04-01,66.28
META_RETARGET,C1258,2025-03-01,31.78
META_RETARGET,C1258,2025-04-01,31.63
META_RETARGET,C1258,2025-05-01,31.96
META_RETARGET,C1259,2025-03-01,70.75
META_RETARGET,C1259,2025-04-01,69.47
META_RETARGET,C1260,2025-03-01,35.42
META_RETARGET,C1260,2025-04-01,35.54
META_RETARGET,C1260,2025-05-01,33.88
META_RETARGET,C1260,2025-06-01,34.52
META_RETARGET,C1261,2025-03-01,84.95
META_RETARGET,C1261,2025-04-01,83.1
META_RETARGET,C1261,2025-05-01,83.67
META_RETARGET,C1261,2025-06-01,86.11
META_RETARGET,C1261,2025-07-01,87.15
META_RETARGET,C1261,2025-08-01,84.09
META_RETARGET,C1261,2025-09-01,83.53
META_RETARGET,C1261,2025-10-01,84.75
META_RETARGET,C1261,2025-11-01,88.1
META_RETARGET,C1261,2025-12-01,85.46
META_RETARGET,C1262,2025-03-01,50.62
META_RETARGET,C1262,2025-04-01,50.7
META_RETARGET,C1262,2025-05-01,52.12
META_RETARGET,C1262,2025-06-01,51.69
META_RETARGET,C1262,2025-07-01,49.77
META_RETARGET,C1262,2025-08-01,54.72
META_RETARGET,C1262,2025-09-01,53.02
META_RETARGET,C1262,2025-10-01,56.11
META_RETARGET,C1262,2025-11-01,55.88
META_RETARGET,C1262,2025-12-01,54.91
META_RETARGET,C1262,2026-01-01,55.26
META_RETARGET,C1262,2026-02-01,54.45
META_RETARGET,C1262,2026-03-01,55.76
META_RETARGET,C1262,2026-04-01,55.02
META_RETARGET,C1263,2025-03-01,58.75
META_RETARGET,C1263,2025-04-01,59.55
META_RETARGET,C1263,2025-05-01,59.15
META_RETARGET,C1263,2025-06-01,56.83
META_RETARGET,C1264,2025-03-01,64.26
META_RETARGET,C1264,2025-04-01,64.49
META_RETARGET,C1264,2025-05-01,61.79
META_RETARGET,C1264,2025-06-01,63.2
META_RETARGET,C1265,2025-03-01,73.5
META_RETARGET,C1265,2025-04-01,72.08
META_RETARGET,C1266,2025-03-01,76.09
META_RETARGET,C1266,2025-04-01,78.8
META_RETARGET,C1266,2025-05-01,75.64
META_RETARGET,C1266,2025-06-01,74.82
META_RETARGET,C1266,2025-07-01,77.12
META_RETARGET,C1266,2025-08-01,75.42
META_RETARGET,C1266,2025-09-01,77.86
META_RETARGET,C1266,2025-10-01,79.02
META_RETARGET,C1266,2025-11-01,75.68
META_RETARGET,C1266,2025-12-01,74.45
META_RETARGET,C1266,2026-01-01,79.16
META_RETARGET,C1266,2026-02-01,77.31
META_RETARGET,C1266,2026-03-01,76.31
META_RETARGET,C1266,2026-04-01,77.86
META_RETARGET,C1267,2025-04-01,100.34
META_RETARGET,C1267,2025-05-01,98.53
META_RETARGET,C1267,2025-06-01,100.98
META_RETARGET,C1267,2025-07-01,95.38
META_RETARGET,C1267,2025-08-01,95.12
META_RETARGET,C1267,2025-09-01,101.36
META_RETARGET,C1268,2025-04-01,65.6
META_RETARGET,C1268,2025-05-01,65.39
META_RETARGET,C1268,2025-06-01,62.85
META_RETARGET,C1268,2025-07-01,63.74
META_RETARGET,C1268,2025-08-01,65.07
META_RETARGET,C1268,2025-09-01,66.67
META_RETARGET,C1268,2025-10-01,66.54
META_RETARGET,C1268,2025-11-01,63.93
META_RETARGET,C1268,2025-12-01,67.01
META_RETARGET,C1268,2026-01-01,65.4
META_RETARGET,C1268,2026-02-01,66.17
META_RETARGET,C1268,2026-03-01,65.49
META_RETARGET,C1268,2026-04-01,65.49
META_RETARGET,C1269,2025-04-01,83.86
META_RETARGET,C1269,2025-05-01,85.3
META_RETARGET,C1269,2025-06-01,85.87
META_RETARGET,C1269,2025-07-01,86.39
META_RETARGET,C1269,2025-08-01,83.42
META_RETARGET,C1269,2025-09-01,85.84
META_RETARGET,C1270,2025-04-01,134.84
META_RETARGET,C1270,2025-05-01,129.24
META_RETARGET,C1270,2025-06-01,131.16
META_RETARGET,C1270,2025-07-01,130.51
META_RETARGET,C1271,2025-04-01,86.5
META_RETARGET,C1271,2025-05-01,83.27
META_RETARGET,C1271,2025-06-01,86.89
META_RETARGET,C1271,2025-07-01,85.48
META_RETARGET,C1271,2025-08-01,82.05
META_RETARGET,C1271,2025-09-01,83.9
META_RETARGET,C1271,2025-10-01,84.96
META_RETARGET,C1271,2025-11-01,85.52
META_RETARGET,C1271,2025-12-01,83.95
META_RETARGET,C1271,2026-01-01,82.75
META_RETARGET,C1271,2026-02-01,83.94
META_RETARGET,C1272,2025-04-01,72.59
META_RETARGET,C1272,2025-05-01,70.83
META_RETARGET,C1273,2025-04-01,59.63
META_RETARGET,C1273,2025-05-01,59.01
META_RETARGET,C1274,2025-04-01,73.23
META_RETARGET,C1274,2025-05-01,74.13
META_RETARGET,C1274,2025-06-01,70.79
META_RETARGET,C1274,2025-07-01,70.25
META_RETARGET,C1274,2025-08-01,73.62
META_RETARGET,C1275,2025-04-01,58.28
META_RETARGET,C1275,2025-05-01,59.97
META_RETARGET,C1275,2025-06-01,58.86
META_RETARGET,C1275,2025-07-01,58.2
META_RETARGET,C1275,2025-08-01,58.69
META_RETARGET,C1275,2025-09-01,56.53
META_RETARGET,C1276,2025-04-01,82.82
META_RETARGET,C1276,2025-05-01,78.99
META_RETARGET,C1276,2025-06-01,84.54
META_RETARGET,C1276,2025-07-01,81.71
META_RETARGET,C1276,2025-08-01,81.85
META_RETARGET,C1276,2025-09-01,82.95
META_RETARGET,C1276,2025-10-01,82.24
META_RETARGET,C1277,2025-04-01,78.45
META_RETARGET,C1277,2025-05-01,79.84
META_RETARGET,C1278,2025-04-01,33.98
META_RETARGET,C1278,2025-05-01,32.31
META_RETARGET,C1278,2025-06-01,33.31
META_RETARGET,C1278,2025-07-01,32.47
META_RETARGET,C1278,2025-08-01,33.34
META_RETARGET,C1278,2025-09-01,33.73
META_RETARGET,C1278,2025-10-01,32.39
META_RETARGET,C1278,2025-11-01,32.08
META_RETARGET,C1278,2025-12-01,32.41
META_RETARGET,C1278,2026-01-01,32.92
META_RETARGET,C1278,2026-02-01,32.92
META_RETARGET,C1278,2026-03-01,35.51
META_RETARGET,C1278,2026-04-01,37.34
META_RETARGET,C1279,2025-04-01,75.68
META_RETARGET,C1279,2025-05-01,76.6
META_RETARGET,C1279,2025-06-01,74.02
META_RETARGET,C1279,2025-07-01,78.15
META_RETARGET,C1279,2025-08-01,75.33
META_RETARGET,C1279,2025-09-01,76.6
META_RETARGET,C1279,2025-10-01,78.62
META_RETARGET,C1279,2025-11-01,77.47
META_RETARGET,C1280,2025-04-01,97.2
META_RETARGET,C1280,2025-05-01,97.55
META_RETARGET,C1280,2025-06-01,96.45
META_RETARGET,C1280,2025-07-01,95.43
META_RETARGET,C1280,2025-08-01,97.89
META_RETARGET,C1280,2025-09-01,94.77
META_RETARGET,C1280,2025-10-01,100.32
META_RETARGET,C1280,2025-11-01,99.83
META_RETARGET,C1280,2025-12-01,95.53
META_RETARGET,C1280,2026-01-01,96.36
META_RETARGET,C1281,2025-04-01,70.47
META_RETARGET,C1281,2025-05-01,66.74
META_RETARGET,C1281,2025-06-01,68.19
META_RETARGET,C1281,2025-07-01,69.85
META_RETARGET,C1281,2025-08-01,67.58
META_RETARGET,C1281,2025-09-01,67.09
META_RETARGET,C1281,2025-10-01,69.63
META_RETARGET,C1281,2025-11-01,66.01
META_RETARGET,C1281,2025-12-01,69.1
META_RETARGET,C1281,2026-01-01,66.95
META_RETARGET,C1281,2026-02-01,66.89
META_RETARGET,C1281,2026-03-01,66.57
META_RETARGET,C1281,2026-04-01,68.43
META_RETARGET,C1282,2025-04-01,63.85
META_RETARGET,C1282,2025-05-01,61.62
META_RETARGET,C1282,2025-06-01,63.81
META_RETARGET,C1283,2025-04-01,48.57
META_RETARGET,C1283,2025-05-01,49.0
META_RETARGET,C1283,2025-06-01,48.25
META_RETARGET,C1283,2025-07-01,48.61
META_RETARGET,C1283,2025-08-01,48.83
META_RETARGET,C1283,2025-09-01,48.3
META_RETARGET,C1283,2025-10-01,48.03
META_RETARGET,C1283,2025-11-01,47.32
META_RETARGET,C1283,2025-12-01,49.68
META_RETARGET,C1283,2026-01-01,48.47
META_RETARGET,C1284,2025-04-01,38.24
META_RETARGET,C1284,2025-05-01,39.92
META_RETARGET,C1284,2025-06-01,40.31
META_RETARGET,C1284,2025-07-01,39.35
META_RETARGET,C1284,2025-08-01,39.11
META_RETARGET,C1284,2025-09-01,39.23
META_RETARGET,C1284,2025-10-01,40.15
META_RETARGET,C1284,2025-11-01,39.5
META_RETARGET,C1284,2025-12-01,37.89
META_RETARGET,C1284,2026-01-01,37.93
META_RETARGET,C1284,2026-02-01,39.92
META_RETARGET,C1284,2026-03-01,38.66
META_RETARGET,C1285,2025-04-01,94.29
META_RETARGET,C1285,2025-05-01,92.0
META_RETARGET,C1285,2025-06-01,95.76
META_RETARGET,C1285,2025-07-01,94.2
META_RETARGET,C1286,2025-05-01,71.33
META_RETARGET,C1286,2025-06-01,72.31
META_RETARGET,C1287,2025-05-01,90.6
META_RETARGET,C1287,2025-06-01,93.04
META_RETARGET,C1287,2025-07-01,92.43
META_RETARGET,C1287,2025-08-01,93.37
META_RETARGET,C1287,2025-09-01,90.68
META_RETARGET,C1287,2025-10-01,89.67
META_RETARGET,C1287,2025-11-01,91.26
META_RETARGET,C1287,2025-12-01,90.02
META_RETARGET,C1287,2026-01-01,92.52
META_RETARGET,C1287,2026-02-01,92.52
META_RETARGET,C1288,2025-05-01,107.58
META_RETARGET,C1288,2025-06-01,109.31
META_RETARGET,C1288,2025-07-01,109.24
META_RETARGET,C1288,2025-08-01,106.94
META_RETARGET,C1288,2025-09-01,103.83
META_RETARGET,C1288,2025-10-01,108.37
META_RETARGET,C1288,2025-11-01,110.44
META_RETARGET,C1288,2025-12-01,108.52
META_RETARGET,C1288,2026-01-01,106.34
META_RETARGET,C1288,2026-02-01,108.69
META_RETARGET,C1289,2025-05-01,97.85
META_RETARGET,C1289,2025-06-01,97.66
META_RETARGET,C1289,2025-07-01,95.55
META_RETARGET,C1290,2025-05-01,66.24
META_RETARGET,C1290,2025-06-01,67.38
META_RETARGET,C1290,2025-07-01,69.29
META_RETARGET,C1290,2025-08-01,66.89
META_RETARGET,C1290,2025-09-01,70.38
META_RETARGET,C1290,2025-10-01,70.42
META_RETARGET,C1290,2025-11-01,69.53
META_RETARGET,C1290,2025-12-01,69.26
META_RETARGET,C1290,2026-01-01,68.13
META_RETARGET,C1290,2026-02-01,67.06
META_RETARGET,C1290,2026-03-01,69.67
META_RETARGET,C1290,2026-04-01,68.19
META_RETARGET,C1291,2025-05-01,80.19
META_RETARGET,C1291,2025-06-01,79.62
META_RETARGET,C1292,2025-05-01,63.35
META_RETARGET,C1292,2025-06-01,62.89
META_RETARGET,C1292,2025-07-01,64.36
META_RETARGET,C1292,2025-08-01,65.33
META_RETARGET,C1292,2025-09-01,64.2
META_RETARGET,C1292,2025-10-01,65.11
META_RETARGET,C1292,2025-11-01,63.25
META_RETARGET,C1292,2025-12-01,64.73
META_RETARGET,C1292,2026-01-01,66.2
META_RETARGET,C1292,2026-02-01,65.36
META_RETARGET,C1292,2026-03-01,62.2
META_RETARGET,C1292,2026-04-01,64.03
META_RETARGET,C1293,2025-05-01,63.51
META_RETARGET,C1293,2025-06-01,62.6
META_RETARGET,C1293,2025-07-01,60.91
META_RETARGET,C1294,2025-05-01,81.29
META_RETARGET,C1294,2025-06-01,81.24
META_RETARGET,C1295,2025-05-01,61.15
META_RETARGET,C1295,2025-06-01,61.02
META_RETARGET,C1295,2025-07-01,60.1
META_RETARGET,C1295,2025-08-01,58.5
META_RETARGET,C1295,2025-09-01,58.62
META_RETARGET,C1295,2025-10-01,61.71
META_RETARGET,C1296,2025-05-01,31.09
META_RETARGET,C1296,2025-06-01,30.93
META_RETARGET,C1296,2025-07-01,30.87
META_RETARGET,C1296,2025-08-01,32.8
META_RETARGET,C1296,2025-09-01,31.81
META_RETARGET,C1296,2025-10-01,30.99
META_RETARGET,C1296,2025-11-01,31.48
META_RETARGET,C1296,2025-12-01,31.14
META_RETARGET,C1296,2026-01-01,31.04
META_RETARGET,C1297,2025-05-01,59.8
META_RETARGET,C1297,2025-06-01,59.57
META_RETARGET,C1297,2025-07-01,58.14
META_RETARGET,C1297,2025-08-01,59.7
META_RETARGET,C1297,2025-09-01,59.35
META_RETARGET,C1297,2025-10-01,56.67
META_RETARGET,C1297,2025-11-01,57.77
META_RETARGET,C1297,2025-12-01,58.01
META_RETARGET,C1297,2026-01-01,59.41
META_RETARGET,C1297,2026-02-01,57.4
META_RETARGET,C1297,2026-03-01,59.61
META_RETARGET,C1298,2025-05-01,70.63
META_RETARGET,C1298,2025-06-01,70.12
META_RETARGET,C1298,2025-07-01,80.7
META_RETARGET,C1299,2025-05-01,109.61
META_RETARGET,C1299,2025-06-01,109.61
META_RETARGET,C1300,2025-05-01,66.71
META_RETARGET,C1300,2025-06-01,66.79
META_RETARGET,C1300,2025-07-01,67.94
META_RETARGET,C1300,2025-08-01,67.77
META_RETARGET,C1301,2025-05-01,89.16
META_RETARGET,C1301,2025-06-01,88.02
META_RETARGET,C1302,2025-05-01,72.27
META_RETARGET,C1302,2025-06-01,70.94
META_RETARGET,C1302,2025-07-01,71.59
META_RETARGET,C1302,2025-08-01,72.68
META_RETARGET,C1302,2025-09-01,72.96
META_RETARGET,C1302,2025-10-01,73.72
META_RETARGET,C1302,2025-11-01,74.78
META_RETARGET,C1302,2025-12-01,75.27
META_RETARGET,C1302,2026-01-01,75.31
META_RETARGET,C1302,2026-02-01,70.54
META_RETARGET,C1302,2026-03-01,73.51
META_RETARGET,C1303,2025-05-01,104.29
META_RETARGET,C1303,2025-06-01,103.23
META_RETARGET,C1304,2025-05-01,97.52
META_RETARGET,C1304,2025-06-01,97.3
META_RETARGET,C1305,2025-05-01,100.46
META_RETARGET,C1305,2025-06-01,101.91
META_RETARGET,C1305,2025-07-01,103.11
META_RETARGET,C1305,2025-08-01,101.25
META_RETARGET,C1305,2025-09-01,99.07
META_RETARGET,C1305,2025-10-01,101.53
META_RETARGET,C1305,2025-11-01,104.58
META_RETARGET,C1305,2025-12-01,105.43
META_RETARGET,C1305,2026-01-01,105.05
META_RETARGET,C1306,2025-05-01,40.74
META_RETARGET,C1306,2025-06-01,41.2
META_RETARGET,C1306,2025-07-01,40.29
META_RETARGET,C1306,2025-08-01,40.57
META_RETARGET,C1307,2025-05-01,80.15
META_RETARGET,C1307,2025-06-01,78.09
META_RETARGET,C1308,2025-05-01,89.22
META_RETARGET,C1308,2025-06-01,93.95
META_RETARGET,C1308,2025-07-01,94.03
META_RETARGET,C1308,2025-08-01,89.86
META_RETARGET,C1309,2025-05-01,83.02
META_RETARGET,C1309,2025-06-01,85.49
META_RETARGET,C1309,2025-07-01,86.48
META_RETARGET,C1310,2025-05-01,90.96
META_RETARGET,C1310,2025-06-01,90.98
META_RETARGET,C1310,2025-07-01,88.74
META_RETARGET,C1310,2025-08-01,89.83
META_RETARGET,C1310,2025-09-01,86.2
META_RETARGET,C1310,2025-10-01,86.74
META_RETARGET,C1310,2025-11-01,86.37
META_RETARGET,C1310,2025-12-01,87.08
META_RETARGET,C1311,2025-06-01,79.4
META_RETARGET,C1311,2025-07-01,74.88
META_RETARGET,C1312,2025-06-01,62.63
META_RETARGET,C1312,2025-07-01,63.3
META_RETARGET,C1312,2025-08-01,60.35
META_RETARGET,C1312,2025-09-01,62.86
META_RETARGET,C1312,2025-10-01,62.23
META_RETARGET,C1312,2025-11-01,59.43
META_RETARGET,C1312,2025-12-01,60.44
META_RETARGET,C1312,2026-01-01,61.69
META_RETARGET,C1312,2026-02-01,59.32
META_RETARGET,C1312,2026-03-01,60.69
META_RETARGET,C1312,2026-04-01,61.04
META_RETARGET,C1313,2025-06-01,43.58
META_RETARGET,C1313,2025-07-01,41.97
META_RETARGET,C1313,2025-08-01,42.62
META_RETARGET,C1313,2025-09-01,42.48
META_RETARGET,C1314,2025-06-01,62.33
META_RETARGET,C1314,2025-07-01,62.41
META_RETARGET,C1314,2025-08-01,64.1
META_RETARGET,C1314,2025-09-01,65.3
META_RETARGET,C1314,2025-10-01,63.1
META_RETARGET,C1314,2025-11-01,64.56
META_RETARGET,C1314,2025-12-01,64.52
META_RETARGET,C1314,2026-01-01,64.76
META_RETARGET,C1314,2026-02-01,65.34
META_RETARGET,C1314,2026-03-01,63.51
META_RETARGET,C1314,2026-04-01,65.56
META_RETARGET,C1315,2025-06-01,130.38
META_RETARGET,C1315,2025-07-01,125.81
META_RETARGET,C1315,2025-08-01,129.19
META_RETARGET,C1315,2025-09-01,129.2
META_RETARGET,C1316,2025-06-01,66.11
META_RETARGET,C1316,2025-07-01,67.64
META_RETARGET,C1316,2025-08-01,71.31
META_RETARGET,C1317,2025-06-01,37.79
META_RETARGET,C1317,2025-07-01,37.12
META_RETARGET,C1317,2025-08-01,37.45
META_RETARGET,C1317,2025-09-01,36.73
META_RETARGET,C1317,2025-10-01,37.63
META_RETARGET,C1317,2025-11-01,36.12
META_RETARGET,C1317,2025-12-01,36.99
META_RETARGET,C1318,2025-06-01,88.48
META_RETARGET,C1318,2025-07-01,89.98
META_RETARGET,C1318,2025-08-01,90.09
META_RETARGET,C1318,2025-09-01,93.21
META_RETARGET,C1319,2025-06-01,92.41
META_RETARGET,C1319,2025-07-01,95.78
META_RETARGET,C1319,2025-08-01,90.72
META_RETARGET,C1320,2025-06-01,101.27
META_RETARGET,C1320,2025-07-01,101.11
META_RETARGET,C1321,2025-06-01,86.6
META_RETARGET,C1321,2025-07-01,88.22
META_RETARGET,C1321,2025-08-01,83.98
META_RETARGET,C1322,2025-06-01,91.89
META_RETARGET,C1322,2025-07-01,90.23
META_RETARGET,C1322,2025-08-01,91.62
META_RETARGET,C1322,2025-09-01,90.95
META_RETARGET,C1322,2025-10-01,94.06
META_RETARGET,C1322,2025-11-01,93.89
META_RETARGET,C1322,2025-12-01,91.6
META_RETARGET,C1323,2025-06-01,115.85
META_RETARGET,C1323,2025-07-01,114.48
META_RETARGET,C1324,2025-06-01,62.94
META_RETARGET,C1324,2025-07-01,61.56
META_RETARGET,C1324,2025-08-01,60.39
META_RETARGET,C1324,2025-09-01,62.17
META_RETARGET,C1324,2025-10-01,61.32
META_RETARGET,C1324,2025-11-01,62.99
META_RETARGET,C1325,2025-06-01,56.0
META_RETARGET,C1325,2025-07-01,57.12
META_RETARGET,C1325,2025-08-01,56.28
META_RETARGET,C1325,2025-09-01,58.13
META_RETARGET,C1325,2025-10-01,55.85
META_RETARGET,C1326,2025-06-01,52.65
META_RETARGET,C1326,2025-07-01,53.94
META_RETARGET,C1326,2025-08-01,54.03
META_RETARGET,C1326,2025-09-01,54.82
META_RETARGET,C1326,2025-10-01,55.06
META_RETARGET,C1326,2025-11-01,56.17
META_RETARGET,C1326,2025-12-01,55.77
META_RETARGET,C1326,2026-01-01,53.62
META_RETARGET,C1326,2026-02-01,53.23
META_RETARGET,C1326,2026-03-01,54.86
META_RETARGET,C1326,2026-04-01,53.19
META_RETARGET,C1327,2025-06-01,69.14
META_RETARGET,C1327,2025-07-01,73.36
META_RETARGET,C1327,2025-08-01,71.3
META_RETARGET,C1327,2025-09-01,69.81
META_RETARGET,C1327,2025-10-01,71.17
META_RETARGET,C1327,2025-11-01,68.6
META_RETARGET,C1327,2025-12-01,70.72
META_RETARGET,C1327,2026-01-01,71.2
META_RETARGET,C1327,2026-02-01,70.04
META_RETARGET,C1327,2026-03-01,70.77
META_RETARGET,C1327,2026-04-01,71.66
META_RETARGET,C1328,2025-06-01,107.7
META_RETARGET,C1328,2025-07-01,108.21
META_RETARGET,C1328,2025-08-01,102.28
META_RETARGET,C1328,2025-09-01,104.43
META_RETARGET,C1329,2025-07-01,86.88
META_RETARGET,C1329,2025-08-01,89.41
META_RETARGET,C1330,2025-07-01,87.95
META_RETARGET,C1330,2025-08-01,83.22
META_RETARGET,C1330,2025-09-01,91.41
META_RETARGET,C1330,2025-10-01,94.72
META_RETARGET,C1330,2025-11-01,91.9
META_RETARGET,C1330,2025-12-01,90.94
META_RETARGET,C1331,2025-07-01,40.63
META_RETARGET,C1331,2025-08-01,38.69
META_RETARGET,C1332,2025-07-01,63.97
META_RETARGET,C1332,2025-08-01,63.83
META_RETARGET,C1332,2025-09-01,64.33
META_RETARGET,C1333,2025-07-01,39.3
META_RETARGET,C1333,2025-08-01,38.19
META_RETARGET,C1334,2025-07-01,96.76
META_RETARGET,C1334,2025-08-01,100.85
META_RETARGET,C1334,2025-09-01,100.62
META_RETARGET,C1334,2025-10-01,101.32
META_RETARGET,C1334,2025-11-01,100.81
META_RETARGET,C1334,2025-12-01,97.08
META_RETARGET,C1334,2026-01-01,96.82
META_RETARGET,C1334,2026-02-01,102.59
META_RETARGET,C1335,2025-07-01,108.8
META_RETARGET,C1335,2025-08-01,109.06
META_RETARGET,C1335,2025-09-01,111.41
META_RETARGET,C1335,2025-10-01,106.66
META_RETARGET,C1335,2025-11-01,106.07
META_RETARGET,C1336,2025-07-01,89.92
META_RETARGET,C1336,2025-08-01,92.7
META_RETARGET,C1336,2025-09-01,94.48
META_RETARGET,C1337,2025-07-01,56.35
META_RETARGET,C1337,2025-08-01,58.44
META_RETARGET,C1337,2025-09-01,58.03
META_RETARGET,C1337,2025-10-01,56.76
META_RETARGET,C1337,2025-11-01,57.96
META_RETARGET,C1337,2025-12-01,55.45
META_RETARGET,C1337,2026-01-01,58.44
META_RETARGET,C1337,2026-02-01,61.81
META_RETARGET,C1337,2026-03-01,63.57
META_RETARGET,C1337,2026-04-01,63.61
META_RETARGET,C1338,2025-07-01,107.55
META_RETARGET,C1338,2025-08-01,103.37
META_RETARGET,C1338,2025-09-01,108.8
META_RETARGET,C1338,2025-10-01,103.69
META_RETARGET,C1338,2025-11-01,105.73
META_RETARGET,C1338,2025-12-01,104.06
META_RETARGET,C1338,2026-01-01,109.17
META_RETARGET,C1338,2026-02-01,106.81
META_RETARGET,C1338,2026-03-01,107.37
META_RETARGET,C1339,2025-07-01,70.8
META_RETARGET,C1339,2025-08-01,70.78
META_RETARGET,C1339,2025-09-01,73.72
META_RETARGET,C1340,2025-07-01,50.89
META_RETARGET,C1340,2025-08-01,51.12
META_RETARGET,C1340,2025-09-01,52.79
META_RETARGET,C1340,2025-10-01,50.49
META_RETARGET,C1340,2025-11-01,53.71
META_RETARGET,C1340,2025-12-01,50.72
META_RETARGET,C1340,2026-01-01,53.32
META_RETARGET,C1340,2026-02-01,52.63
META_RETARGET,C1340,2026-03-01,51.27
META_RETARGET,C1340,2026-04-01,53.02
META_RETARGET,C1341,2025-07-01,55.39
META_RETARGET,C1341,2025-08-01,57.9
META_RETARGET,C1341,2025-09-01,57.94
META_RETARGET,C1341,2025-10-01,57.83
META_RETARGET,C1341,2025-11-01,55.3
META_RETARGET,C1341,2025-12-01,55.79
META_RETARGET,C1342,2025-07-01,68.97
META_RETARGET,C1342,2025-08-01,69.67
META_RETARGET,C1342,2025-09-01,66.21
META_RETARGET,C1342,2025-10-01,67.7
META_RETARGET,C1342,2025-11-01,67.08
META_RETARGET,C1342,2025-12-01,69.31
META_RETARGET,C1342,2026-01-01,70.09
META_RETARGET,C1343,2025-07-01,76.55
META_RETARGET,C1343,2025-08-01,80.05
META_RETARGET,C1344,2025-07-01,73.38
META_RETARGET,C1344,2025-08-01,72.11
META_RETARGET,C1344,2025-09-01,71.25
META_RETARGET,C1344,2025-10-01,74.05
META_RETARGET,C1344,2025-11-01,72.44
META_RETARGET,C1345,2025-07-01,46.63
META_RETARGET,C1345,2025-08-01,48.35
META_RETARGET,C1345,2025-09-01,46.31
META_RETARGET,C1345,2025-10-01,47.69
